distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
1190.0,107.94033931457096,0.0017638999888745356,6.407115565283662,114.3492187798435
1200.0,108.01302500767287,0.0017787226778566746,-0.9574225098920971,107.05738122045862
1210.0,108.08510749304938,0.0017935453668388136,-4.09398997048746,103.99291106792876
1220.0,108.15659670021535,0.0018083680558209525,0.7171025398252646,108.87550760809643
1230.0,108.22750231550833,0.0018231907448030915,0.8799867358870607,109.10931224214019
1240.0,108.29783378996507,0.0018380134337852305,5.436750300961746,113.7364221043606
1250.0,108.36760034688149,0.0018528361227673695,3.340444983658314,111.70989816666257
1260.0,108.43681098907163,0.0018676588117495084,1.4274842365980374,109.86616288448141
1270.0,108.50547450583952,0.0018824815007316474,5.853211564878247,114.3605685522185
1280.0,108.57359947967774,0.0018973041897137864,-4.755052217291404,103.82044456657604
1290.0,108.64119429270534,0.0019121268786959254,-2.559006130998991,106.08410028858503
1300.0,108.70826713285709,0.0019269495676780643,-3.7063037656220996,105.00389031680267
1310.0,108.77482599983563,0.0019417722566602033,-1.5592392126230719,107.21752855946922
1320.0,108.84087871083739,0.001956594945642342,-5.506744590225235,103.33609071555779
1330.0,108.9064329060621,0.001971417634624481,2.5406037872576173,111.44900811095434
1340.0,108.97149605401654,0.00198624032360662,-0.8888907883950935,108.08459150594506
1350.0,109.0360754566205,0.002001063012588759,-5.8832251780106315,103.15485134162245
1360.0,109.10017825412473,0.002015885701570898,-4.062316324830166,105.03987781499613
1370.0,109.16381142984852,0.002030708390553037,1.2540553898007811,110.41989752803985
1380.0,109.2269818147451,0.0020455310795351755,3.3525062715775245,112.58153361740216
1390.0,109.28969609180228,0.0020603537685173145,7.986923566767146,117.27868001233794
1400.0,109.3519608002851,0.0020751764574994534,11.655449864029318,121.00948584077192
1410.0,109.41378233982795,0.0020899991464815924,1.6576377331039855,111.0735100720784
1420.0,109.47516697438147,0.0021048218354637314,-3.9581524801274566,105.51911931608947
1430.0,109.53612083602161,0.0021196445244458704,-8.528185122925237,101.01005535762081
1440.0,109.59664992862537,0.0021344672134280093,1.0708458493753432,110.66963024521414
1450.0,109.65676013141984,0.0021492899024101483,-3.251764381241304,106.40714504008095
1460.0,109.71645720240912,0.0021641125913922873,-1.6614290407187413,108.05719227428176
1470.0,109.77574678168389,0.0021789352803744263,-2.4483871962392323,107.32953852072502
1480.0,109.83463439461951,0.0021937579693565652,-0.563163545665541,109.27366460692332
1490.0,109.89312545496585,0.002208580658338704,4.263920923150574,114.15925495877477
1500.0,109.95122526783399,0.002223403347320843,0.6281942697813785,110.58164294096268
1510.0,110.00893903258373,0.002238226036302982,-0.6345393481547532,109.37663791046526
1520.0,110.0662718456158,0.002253048725285121,-4.1426150113032465,105.92590988303783
1530.0,110.12322870307236,0.00226787141426726,-6.698731778817428,103.42676479566919
1540.0,110.17981450344962,0.002282694103249399,-1.9452316362933235,108.23686556125953
1550.0,110.2360340501262,0.002297516792231538,-0.21513020327328197,110.02320136364514
1560.0,110.29189205380959,0.002312339481213677,7.071719654319532,117.36592404761033
1570.0,110.34739313490502,0.002327162170195816,0.5210980858915434,110.87081838296675
1580.0,110.40254182580884,0.002341984859177955,3.9309580440922303,114.33584185476025
1590.0,110.45734257312938,0.002356807548160094,-1.9971823941566083,108.46251698652092
1600.0,110.51179973983886,0.002371630237142233,-4.739775065668098,105.7743963044079
1610.0,110.56591760735733,0.002386452926124372,-3.8604670489294874,106.70783701135396
1620.0,110.619700377573,0.002401275615106511,-2.900904258143013,107.72119739504508
1630.0,110.6731521747995,0.0024160983040886494,8.513878929740658,119.18944720284425
1640.0,110.72627704767433,0.0024309209930707884,-3.2855467168975445,107.44316125176987
1650.0,110.77907897099846,0.0024457436820529274,3.35395681494538,114.13548152962589
1660.0,110.83156184752147,0.0024605663710350664,-3.6117087123481055,107.22231370154441
1670.0,110.88372950967204,0.0024753890600172053,3.7262920514969764,114.61249695022903
1680.0,110.9355857212376,0.0024902117489993443,1.5398038644234526,112.47787979741005
1690.0,110.98713417899381,0.0025050344379814833,-0.6265515906323617,110.36308762279944
1700.0,111.03837851428585,0.0025198571269636223,-0.1630501045417361,110.87784826687108
1710.0,111.08932229456343,0.0025346798159457612,-2.6191507817175617,108.47270619266182
1720.0,111.13996902487133,0.0025495025049279,1.7842888059283222,112.9268073333046
1730.0,111.19032214929626,0.002564325193910039,-1.81993392136312,109.37295255312706
1740.0,111.24038505237235,0.002579147882892178,-4.902423055068993,106.34054114518625
1750.0,111.29016106044622,0.002593970571874317,-5.111750297278477,106.18100473373963
1760.0,111.33965344300333,0.002608793260856456,0.6903516708884779,112.03261390715267
1770.0,111.38886541395647,0.002623615949838595,6.31636502564174,117.70785405554805
1780.0,111.43780013289825,0.002638438638820734,0.639966454293753,112.08040502583083
1790.0,111.48646070631821,0.002653261327802873,-0.47455330443953025,111.0145606632065
1800.0,111.53485018878649,0.002668084016785012,1.1433045584101715,112.68082283121345
1810.0,111.58297158410409,0.002682906705767151,5.224006966827299,116.80966145763716
1820.0,111.63082784642182,0.00269772939474929,0.8775300054554254,112.511055581272
1830.0,111.67842188132892,0.002712552083731429,-1.6437089233349487,110.0374255100777
1840.0,111.7257565469111,0.002727374772713568,4.425154840239555,116.15363876192338
1850.0,111.77283465478064,0.002742197461695707,1.715025753846454,113.49060260608879
1860.0,111.8196589710787,0.002757020150677846,6.143023967983968,117.96543995921334
1870.0,111.86623221745032,0.002771842839659985,0.7329377488876245,112.6019418091776
1880.0,111.91255707199394,0.0027866655286421234,-4.897876126882001,107.0174676106406
1890.0,111.95863617018523,0.0028014882176242623,-5.47263679698266,106.4888008614202
1900.0,112.00447210577693,0.0028163109066064013,6.603711728924998,118.61100014560853
1910.0,112.0500674316749,0.0028311335955885403,6.894662883133188,118.94756144840369
1920.0,112.09542466079137,0.0028459562845706793,-0.7180768531304026,111.38019376394554
1930.0,112.14054626687584,0.0028607789735528182,-1.532749284543951,110.61065776130545
1940.0,112.18543468532488,0.002875601662534957,5.845777168968809,118.03408745595623
1950.0,112.23009231397072,0.002890424351517096,-4.428182728173952,107.80480001014828
1960.0,112.27452151384989,0.002905247040499235,-3.5789080758233056,108.69851868506709
1970.0,112.3187246099522,0.002920069729481374,2.5733071787561776,114.89495185843786
